transaction_id,account_id,customer_name,date,transaction_type,amount,channel,balance
TXN2400,ACC102,Rahul,2023-02-28 08:00:00,Credit,6042.47,UPI,6988083.519999999
TXN2401,ACC101,Priya,2023-02-28 09:00:00,Debit,8450.83,ATM,6996534.349999999
TXN2402,ACC103,Anita,2023-02-28 10:00:00,Credit,8344.44,NetBanking,7004878.789999999
TXN2403,ACC102,Priya,2023-02-28 11:00:00,Credit,5897.02,ATM,7010775.809999999
TXN2404,ACC103,Priya,2023-02-28 12:00:00,Debit,4461.31,NetBanking,7015237.119999998
TXN2405,ACC102,Ravi,2023-02-28 13:00:00,Credit,4064.06,UPI,7019301.179999998
TXN2406,ACC103,Anita,2023-02-28 14:00:00,Debit,804.16,ATM,7020105.339999998
TXN2407,ACC101,Priya,2023-02-28 15:00:00,Debit,4727.08,Card,7024832.419999998
TXN2408,ACC102,Anita,2023-02-28 16:00:00,Debit,4090.12,Card,7028922.539999998
TXN2409,ACC101,Anita,2023-02-28 17:00:00,Credit,2095.15,ATM,7031017.689999999
TXN2410,ACC101,Priya,2023-02-28 18:00:00,Debit,8046.98,ATM,7039064.669999999
TXN2411,ACC103,Ravi,2023-02-28 19:00:00,Debit,7011.66,ATM,7046076.329999999
TXN2412,ACC103,Anita,2023-02-28 20:00:00,Credit,9756.54,NetBanking,7055832.869999999
TXN2413,ACC103,Ravi,2023-02-28 21:00:00,Debit,3916.61,NetBanking,7059749.4799999995
TXN2414,ACC102,Rahul,2023-02-28 22:00:00,Credit,4227.58,NetBanking,7063977.06
TXN2415,ACC102,Priya,2023-02-28 23:00:00,Credit,5245.38,UPI,7069222.4399999995
TXN2416,ACC101,Ravi,2023-03-01 00:00:00,Credit,3597.56,UPI,7072819.999999999
TXN2417,ACC101,Rahul,2023-03-01 01:00:00,Debit,5497.94,Card,7078317.9399999995
TXN2418,ACC103,Rahul,2023-03-01 02:00:00,Debit,8908.55,Card,7087226.489999999
TXN2419,ACC101,Anita,2023-03-01 03:00:00,Credit,7332.14,Card,7094558.629999999
TXN2420,ACC102,Priya,2023-03-01 04:00:00,Credit,2144.47,Card,7096703.099999999
TXN2421,ACC103,Priya,2023-03-01 05:00:00,Debit,8021.51,Card,7104724.6099999985
TXN2422,ACC103,Priya,2023-03-01 06:00:00,Credit,7973.55,NetBanking,7112698.159999998
TXN2423,ACC101,Rahul,2023-03-01 07:00:00,Credit,8011.0,NetBanking,7120709.159999998
TXN2424,ACC103,Rahul,2023-03-01 08:00:00,Credit,3236.35,NetBanking,7123945.509999998
TXN2425,ACC102,Anita,2023-03-01 09:00:00,Debit,6168.22,NetBanking,7130113.729999998
TXN2426,ACC101,Anita,2023-03-01 10:00:00,Debit,6557.68,Card,7136671.409999997
TXN2427,ACC101,Rahul,2023-03-01 11:00:00,Debit,1290.23,NetBanking,7137961.639999998
TXN2428,ACC101,Rahul,2023-03-01 12:00:00,Debit,9194.89,NetBanking,7147156.5299999975
TXN2429,ACC101,Rahul,2023-03-01 13:00:00,Credit,3744.54,ATM,7150901.0699999975
TXN2430,ACC102,Anita,2023-03-01 14:00:00,Credit,6914.93,UPI,7157815.999999997
TXN2431,ACC102,Anita,2023-03-01 15:00:00,Credit,9290.55,UPI,7167106.549999997
TXN2432,ACC103,Anita,2023-03-01 16:00:00,Debit,6781.23,NetBanking,7173887.7799999975
TXN2433,ACC103,Anita,2023-03-01 17:00:00,Credit,9390.93,ATM,7183278.709999997
TXN2434,ACC101,Priya,2023-03-01 18:00:00,Credit,7021.17,NetBanking,7190299.879999997
TXN2435,ACC103,Ravi,2023-03-01 19:00:00,Debit,1791.49,UPI,7192091.369999997
TXN2436,ACC102,Rahul,2023-03-01 20:00:00,Debit,7316.16,UPI,7199407.5299999975
TXN2437,ACC101,Rahul,2023-03-01 21:00:00,Debit,4116.63,UPI,7203524.159999997
TXN2438,ACC103,Priya,2023-03-01 22:00:00,Debit,3253.88,ATM,7206778.039999997
TXN2439,ACC102,Anita,2023-03-01 23:00:00,Debit,7828.4,ATM,7214606.439999998
TXN2440,ACC103,Rahul,2023-03-02 00:00:00,Credit,7925.84,UPI,7222532.2799999975
TXN2441,ACC101,Priya,2023-03-02 01:00:00,Credit,9495.22,NetBanking,7232027.499999997
TXN2442,ACC102,Anita,2023-03-02 02:00:00,Credit,2111.53,NetBanking,7234139.0299999975
TXN2443,ACC103,Ravi,2023-03-02 03:00:00,Credit,5373.38,UPI,7239512.409999997
TXN2444,ACC101,Priya,2023-03-02 04:00:00,Debit,7744.01,UPI,7247256.419999997
TXN2445,ACC102,Anita,2023-03-02 05:00:00,Debit,5211.85,UPI,7252468.269999997
TXN2446,ACC103,Anita,2023-03-02 06:00:00,Credit,2364.99,NetBanking,7254833.259999997
TXN2447,ACC101,Priya,2023-03-02 07:00:00,Credit,9953.37,ATM,7264786.629999997
TXN2448,ACC103,Anita,2023-03-02 08:00:00,Debit,8904.27,Card,7273690.899999997
TXN2449,ACC101,Ravi,2023-03-02 09:00:00,Credit,5813.72,ATM,7279504.619999996
TXN2450,ACC101,Ravi,2023-03-02 10:00:00,Debit,5426.67,UPI,7284931.289999996
TXN2451,ACC103,Anita,2023-03-02 11:00:00,Debit,8415.76,Card,7293347.049999996
TXN2452,ACC101,Priya,2023-03-02 12:00:00,Debit,9154.88,Card,7302501.929999996
TXN2453,ACC102,Ravi,2023-03-02 13:00:00,Credit,8213.9,NetBanking,7310715.829999996
TXN2454,ACC102,Rahul,2023-03-02 14:00:00,Credit,4384.82,NetBanking,7315100.649999997
TXN2455,ACC102,Priya,2023-03-02 15:00:00,Credit,8570.67,NetBanking,7323671.319999997
TXN2456,ACC101,Priya,2023-03-02 16:00:00,Credit,2333.49,UPI,7326004.809999997
TXN2457,ACC101,Rahul,2023-03-02 17:00:00,Credit,5451.11,ATM,7331455.919999997
TXN2458,ACC103,Priya,2023-03-02 18:00:00,Debit,3219.99,Card,7334675.909999997
TXN2459,ACC103,Ravi,2023-03-02 19:00:00,Credit,1284.38,UPI,7335960.289999997
TXN2460,ACC101,Ravi,2023-03-02 20:00:00,Debit,1540.57,Card,7337500.859999998
TXN2461,ACC101,Ravi,2023-03-02 21:00:00,Credit,9372.39,UPI,7346873.249999997
TXN2462,ACC102,Anita,2023-03-02 22:00:00,Debit,2030.43,UPI,7348903.679999997
TXN2463,ACC101,Anita,2023-03-02 23:00:00,Credit,6534.11,ATM,7355437.789999997
TXN2464,ACC103,Ravi,2023-03-03 00:00:00,Debit,2467.3,Card,7357905.089999997
TXN2465,ACC101,Anita,2023-03-03 01:00:00,Debit,5302.15,UPI,7363207.239999997
TXN2466,ACC101,Rahul,2023-03-03 02:00:00,Credit,1393.28,ATM,7364600.519999998
TXN2467,ACC101,Ravi,2023-03-03 03:00:00,Debit,2966.45,Card,7367566.969999998
TXN2468,ACC103,Rahul,2023-03-03 04:00:00,Credit,4065.19,NetBanking,7371632.159999998
TXN2469,ACC103,Rahul,2023-03-03 05:00:00,Credit,7096.12,NetBanking,7378728.279999998
TXN2470,ACC101,Anita,2023-03-03 06:00:00,Debit,9020.59,NetBanking,7387748.869999998
TXN2471,ACC101,Anita,2023-03-03 07:00:00,Debit,4342.91,ATM,7392091.779999998
TXN2472,ACC101,Rahul,2023-03-03 08:00:00,Debit,7166.84,ATM,7399258.619999998
TXN2473,ACC103,Anita,2023-03-03 09:00:00,Credit,1476.96,Card,7400735.579999998
TXN2474,ACC102,Priya,2023-03-03 10:00:00,Credit,1095.69,UPI,7401831.269999999
TXN2475,ACC102,Ravi,2023-03-03 11:00:00,Debit,4536.28,ATM,7406367.549999999
TXN2476,ACC101,Anita,2023-03-03 12:00:00,Credit,7629.01,Card,7413996.559999999
TXN2477,ACC102,Rahul,2023-03-03 13:00:00,Credit,2392.99,Card,7416389.549999999
TXN2478,ACC101,Anita,2023-03-03 14:00:00,Credit,8110.41,UPI,7424499.959999999
TXN2479,ACC101,Anita,2023-03-03 15:00:00,Credit,2598.84,Card,7427098.799999999
TXN2480,ACC103,Anita,2023-03-03 16:00:00,Credit,929.63,ATM,7428028.429999999
TXN2481,ACC101,Priya,2023-03-03 17:00:00,Credit,5178.71,Card,7433207.139999999
TXN2482,ACC103,Anita,2023-03-03 18:00:00,Debit,109.68,Card,7433316.819999998
TXN2483,ACC101,Anita,2023-03-03 19:00:00,Credit,7110.32,UPI,7440427.139999999
TXN2484,ACC101,Priya,2023-03-03 20:00:00,Debit,7416.69,Card,7447843.829999999
TXN2485,ACC101,Anita,2023-03-03 21:00:00,Credit,9735.86,Card,7457579.6899999995
TXN2486,ACC102,Anita,2023-03-03 22:00:00,Debit,6665.33,NetBanking,7464245.02
TXN2487,ACC101,Ravi,2023-03-03 23:00:00,Credit,4992.75,UPI,7469237.77
TXN2488,ACC101,Anita,2023-03-04 00:00:00,Debit,828.87,Card,7470066.64
TXN2489,ACC101,Rahul,2023-03-04 01:00:00,Credit,5389.52,Card,7475456.159999999
TXN2490,ACC103,Rahul,2023-03-04 02:00:00,Debit,1504.12,ATM,7476960.279999999
TXN2491,ACC103,Ravi,2023-03-04 03:00:00,Credit,8043.65,NetBanking,7485003.93
TXN2492,ACC102,Ravi,2023-03-04 04:00:00,Credit,5803.87,NetBanking,7490807.8
TXN2493,ACC103,Priya,2023-03-04 05:00:00,Credit,2207.85,NetBanking,7493015.649999999
TXN2494,ACC101,Ravi,2023-03-04 06:00:00,Debit,7099.85,ATM,7500115.499999999
TXN2495,ACC103,Priya,2023-03-04 07:00:00,Debit,3396.78,Card,7503512.279999999
TXN2496,ACC102,Rahul,2023-03-04 08:00:00,Credit,6724.07,NetBanking,7510236.35
TXN2497,ACC103,Anita,2023-03-04 09:00:00,Debit,7817.56,Card,7518053.909999999
TXN2498,ACC101,Rahul,2023-03-04 10:00:00,Debit,957.1,Card,7519011.009999999
TXN2499,ACC101,Rahul,2023-03-04 11:00:00,Credit,5155.5,ATM,7524166.509999999
TXN2500,ACC102,Rahul,2023-03-04 12:00:00,Credit,1126.38,ATM,7525292.889999999
TXN2501,ACC103,Priya,2023-03-04 13:00:00,Debit,6529.67,NetBanking,7531822.559999999
TXN2502,ACC102,Rahul,2023-03-04 14:00:00,Credit,3223.43,NetBanking,7535045.989999998
TXN2503,ACC101,Priya,2023-03-04 15:00:00,Credit,6470.66,NetBanking,7541516.6499999985
TXN2504,ACC101,Anita,2023-03-04 16:00:00,Credit,580.68,UPI,7542097.329999998
TXN2505,ACC102,Priya,2023-03-04 17:00:00,Debit,8683.26,NetBanking,7550780.589999998
TXN2506,ACC102,Priya,2023-03-04 18:00:00,Debit,4833.78,ATM,7555614.369999998
TXN2507,ACC101,Ravi,2023-03-04 19:00:00,Credit,7956.18,ATM,7563570.549999998
TXN2508,ACC101,Rahul,2023-03-04 20:00:00,Credit,2343.71,UPI,7565914.259999998
TXN2509,ACC103,Ravi,2023-03-04 21:00:00,Credit,3416.24,Card,7569330.499999998
TXN2510,ACC101,Anita,2023-03-04 22:00:00,Debit,7661.37,NetBanking,7576991.869999998
TXN2511,ACC102,Anita,2023-03-04 23:00:00,Debit,8548.89,NetBanking,7585540.759999998
TXN2512,ACC102,Ravi,2023-03-05 00:00:00,Credit,4427.53,Card,7589968.289999998
TXN2513,ACC101,Priya,2023-03-05 01:00:00,Credit,9310.29,Card,7599278.579999998
TXN2514,ACC103,Priya,2023-03-05 02:00:00,Credit,5838.18,Card,7605116.759999998
TXN2515,ACC101,Rahul,2023-03-05 03:00:00,Debit,586.07,Card,7605702.829999998
TXN2516,ACC101,Anita,2023-03-05 04:00:00,Credit,4583.33,ATM,7610286.159999998
TXN2517,ACC103,Priya,2023-03-05 05:00:00,Debit,1687.96,NetBanking,7611974.119999998
TXN2518,ACC103,Rahul,2023-03-05 06:00:00,Credit,7354.96,ATM,7619329.079999998
TXN2519,ACC101,Ravi,2023-03-05 07:00:00,Credit,3538.79,Card,7622867.869999998
TXN2520,ACC103,Priya,2023-03-05 08:00:00,Credit,2091.66,ATM,7624959.529999998
TXN2521,ACC101,Priya,2023-03-05 09:00:00,Credit,8443.6,NetBanking,7633403.129999998
TXN2522,ACC101,Ravi,2023-03-05 10:00:00,Credit,8196.18,UPI,7641599.309999998
TXN2523,ACC101,Ravi,2023-03-05 11:00:00,Debit,3502.1,ATM,7645101.409999997
TXN2524,ACC101,Ravi,2023-03-05 12:00:00,Debit,4095.87,UPI,7649197.2799999975
TXN2525,ACC103,Anita,2023-03-05 13:00:00,Credit,699.94,NetBanking,7649897.219999998
TXN2526,ACC103,Priya,2023-03-05 14:00:00,Credit,1870.96,ATM,7651768.179999998
TXN2527,ACC101,Anita,2023-03-05 15:00:00,Credit,7385.6,NetBanking,7659153.7799999975
TXN2528,ACC102,Priya,2023-03-05 16:00:00,Debit,5704.69,Card,7664858.469999998
TXN2529,ACC102,Anita,2023-03-05 17:00:00,Credit,8250.05,UPI,7673108.519999998
TXN2530,ACC102,Rahul,2023-03-05 18:00:00,Credit,5061.39,NetBanking,7678169.909999997
TXN2531,ACC103,Priya,2023-03-05 19:00:00,Debit,7701.84,NetBanking,7685871.749999997
TXN2532,ACC103,Rahul,2023-03-05 20:00:00,Debit,5148.19,NetBanking,7691019.939999998
TXN2533,ACC102,Ravi,2023-03-05 21:00:00,Debit,5723.88,NetBanking,7696743.8199999975
TXN2534,ACC102,Ravi,2023-03-05 22:00:00,Debit,1927.72,NetBanking,7698671.539999997
TXN2535,ACC101,Anita,2023-03-05 23:00:00,Debit,5489.57,NetBanking,7704161.109999998
TXN2536,ACC103,Rahul,2023-03-06 00:00:00,Debit,2090.23,UPI,7706251.339999998
TXN2537,ACC102,Priya,2023-03-06 01:00:00,Debit,5606.57,UPI,7711857.909999998
TXN2538,ACC102,Priya,2023-03-06 02:00:00,Credit,1500.27,ATM,7713358.179999998
TXN2539,ACC102,Anita,2023-03-06 03:00:00,Credit,1941.5,UPI,7715299.679999998
TXN2540,ACC102,Ravi,2023-03-06 04:00:00,Credit,7671.36,ATM,7722971.039999998
TXN2541,ACC102,Rahul,2023-03-06 05:00:00,Debit,801.77,UPI,7723772.809999998
TXN2542,ACC103,Rahul,2023-03-06 06:00:00,Credit,3756.21,UPI,7727529.019999998
TXN2543,ACC103,Rahul,2023-03-06 07:00:00,Credit,8790.99,Card,7736320.009999998
TXN2544,ACC102,Rahul,2023-03-06 08:00:00,Debit,1132.94,Card,7737452.949999998
TXN2545,ACC102,Ravi,2023-03-06 09:00:00,Debit,3655.62,UPI,7741108.569999998
TXN2546,ACC103,Priya,2023-03-06 10:00:00,Debit,1228.21,NetBanking,7742336.779999998
TXN2547,ACC101,Rahul,2023-03-06 11:00:00,Debit,8777.75,ATM,7751114.529999998
TXN2548,ACC101,Rahul,2023-03-06 12:00:00,Debit,1349.75,UPI,7752464.279999998
TXN2549,ACC102,Priya,2023-03-06 13:00:00,Credit,2620.1,ATM,7755084.379999998
TXN2550,ACC101,Rahul,2023-03-06 14:00:00,Debit,4276.87,NetBanking,7759361.249999998
TXN2551,ACC103,Rahul,2023-03-06 15:00:00,Debit,6686.03,UPI,7766047.279999998
TXN2552,ACC102,Anita,2023-03-06 16:00:00,Credit,3512.58,NetBanking,7769559.8599999985
TXN2553,ACC102,Priya,2023-03-06 17:00:00,Debit,2213.67,ATM,7771773.529999998
TXN2554,ACC101,Ravi,2023-03-06 18:00:00,Debit,3796.51,NetBanking,7775570.039999998
TXN2555,ACC101,Ravi,2023-03-06 19:00:00,Credit,5753.14,NetBanking,7781323.179999998
TXN2556,ACC101,Rahul,2023-03-06 20:00:00,Debit,9908.44,Card,7791231.619999998
TXN2557,ACC103,Rahul,2023-03-06 21:00:00,Debit,3338.94,ATM,7794570.559999999
TXN2558,ACC101,Rahul,2023-03-06 22:00:00,Debit,3685.81,NetBanking,7798256.369999998
TXN2559,ACC101,Ravi,2023-03-06 23:00:00,Credit,7091.73,NetBanking,7805348.099999999
TXN2560,ACC103,Rahul,2023-03-07 00:00:00,Credit,3059.46,UPI,7808407.559999999
TXN2561,ACC103,Ravi,2023-03-07 01:00:00,Credit,3562.04,UPI,7811969.599999999
TXN2562,ACC101,Ravi,2023-03-07 02:00:00,Debit,9947.61,ATM,7821917.209999999
TXN2563,ACC103,Rahul,2023-03-07 03:00:00,Debit,6082.25,Card,7827999.459999999
TXN2564,ACC103,Ravi,2023-03-07 04:00:00,Credit,8305.23,Card,7836304.6899999995
TXN2565,ACC101,Ravi,2023-03-07 05:00:00,Credit,413.49,NetBanking,7836718.18
TXN2566,ACC103,Priya,2023-03-07 06:00:00,Debit,1540.35,NetBanking,7838258.529999999
TXN2567,ACC103,Anita,2023-03-07 07:00:00,Credit,7304.51,UPI,7845563.039999999
TXN2568,ACC102,Rahul,2023-03-07 08:00:00,Credit,5443.47,ATM,7851006.509999999
TXN2569,ACC103,Priya,2023-03-07 09:00:00,Debit,9953.12,NetBanking,7860959.629999999
TXN2570,ACC103,Priya,2023-03-07 10:00:00,Debit,5006.73,UPI,7865966.359999999
TXN2571,ACC103,Priya,2023-03-07 11:00:00,Debit,3902.63,ATM,7869868.989999999
TXN2572,ACC102,Priya,2023-03-07 12:00:00,Credit,2024.3,NetBanking,7871893.289999999
TXN2573,ACC102,Priya,2023-03-07 13:00:00,Debit,5942.65,Card,7877835.9399999995
TXN2574,ACC102,Anita,2023-03-07 14:00:00,Credit,7689.59,Card,7885525.529999999
TXN2575,ACC102,Anita,2023-03-07 15:00:00,Credit,9251.95,ATM,7894777.4799999995
TXN2576,ACC101,Rahul,2023-03-07 16:00:00,Debit,1462.5,NetBanking,7896239.9799999995
TXN2577,ACC102,Priya,2023-03-07 17:00:00,Debit,180.09,Card,7896420.069999999
TXN2578,ACC102,Priya,2023-03-07 18:00:00,Debit,4831.81,ATM,7901251.879999999
TXN2579,ACC101,Rahul,2023-03-07 19:00:00,Debit,1911.18,UPI,7903163.059999999
TXN2580,ACC101,Anita,2023-03-07 20:00:00,Debit,6142.35,Card,7909305.409999998
TXN2581,ACC103,Ravi,2023-03-07 21:00:00,Credit,6240.67,Card,7915546.079999998
TXN2582,ACC102,Ravi,2023-03-07 22:00:00,Credit,4155.34,Card,7919701.419999998
TXN2583,ACC102,Anita,2023-03-07 23:00:00,Credit,6804.33,Card,7926505.749999998
TXN2584,ACC101,Priya,2023-03-08 00:00:00,Credit,2076.74,NetBanking,7928582.489999998
TXN2585,ACC101,Rahul,2023-03-08 01:00:00,Debit,8104.96,ATM,7936687.449999998
TXN2586,ACC102,Anita,2023-03-08 02:00:00,Credit,598.36,Card,7937285.809999999
TXN2587,ACC103,Anita,2023-03-08 03:00:00,Debit,1801.43,UPI,7939087.239999998
TXN2588,ACC103,Ravi,2023-03-08 04:00:00,Debit,9807.96,NetBanking,7948895.199999998
TXN2589,ACC103,Rahul,2023-03-08 05:00:00,Credit,9013.73,NetBanking,7957908.929999999
TXN2590,ACC101,Priya,2023-03-08 06:00:00,Credit,9403.32,UPI,7967312.249999999
TXN2591,ACC103,Rahul,2023-03-08 07:00:00,Credit,9093.6,NetBanking,7976405.849999999
TXN2592,ACC103,Priya,2023-03-08 08:00:00,Credit,4470.03,NetBanking,7980875.879999999
TXN2593,ACC101,Priya,2023-03-08 09:00:00,Credit,9394.16,ATM,7990270.039999999
TXN2594,ACC101,Anita,2023-03-08 10:00:00,Debit,2450.39,Card,7992720.429999999
TXN2595,ACC101,Priya,2023-03-08 11:00:00,Credit,590.19,ATM,7993310.619999999
TXN2596,ACC101,Priya,2023-03-08 12:00:00,Credit,5616.91,ATM,7998927.529999999
TXN2597,ACC102,Ravi,2023-03-08 13:00:00,Credit,3201.87,Card,8002129.399999999
TXN2598,ACC101,Priya,2023-03-08 14:00:00,Debit,5367.57,ATM,8007496.97
TXN2599,ACC102,Priya,2023-03-08 15:00:00,Debit,4768.92,ATM,8012265.89
TXN2600,ACC103,Priya,2023-03-08 16:00:00,Credit,4883.01,NetBanking,8017148.899999999
TXN2601,ACC101,Priya,2023-03-08 17:00:00,Debit,5743.77,ATM,8022892.669999999
TXN2602,ACC103,Ravi,2023-03-08 18:00:00,Debit,9242.08,Card,8032134.749999999
TXN2603,ACC103,Anita,2023-03-08 19:00:00,Debit,2438.31,NetBanking,8034573.059999999
TXN2604,ACC101,Anita,2023-03-08 20:00:00,Debit,8773.19,Card,8043346.249999999
TXN2605,ACC103,Ravi,2023-03-08 21:00:00,Credit,7364.97,Card,8050711.219999999
TXN2606,ACC102,Priya,2023-03-08 22:00:00,Debit,884.19,ATM,8051595.409999999
TXN2607,ACC102,Ravi,2023-03-08 23:00:00,Credit,8370.34,NetBanking,8059965.749999999
TXN2608,ACC103,Anita,2023-03-09 00:00:00,Credit,4036.68,NetBanking,8064002.429999999
TXN2609,ACC103,Ravi,2023-03-09 01:00:00,Credit,3423.81,NetBanking,8067426.239999998
TXN2610,ACC103,Anita,2023-03-09 02:00:00,Debit,103.89,NetBanking,8067530.129999998
TXN2611,ACC102,Rahul,2023-03-09 03:00:00,Credit,2533.47,NetBanking,8070063.599999998
TXN2612,ACC102,Priya,2023-03-09 04:00:00,Credit,6910.67,UPI,8076974.269999998
TXN2613,ACC103,Ravi,2023-03-09 05:00:00,Debit,8526.61,NetBanking,8085500.879999998
TXN2614,ACC103,Anita,2023-03-09 06:00:00,Debit,2486.39,Card,8087987.269999998
TXN2615,ACC103,Priya,2023-03-09 07:00:00,Credit,3772.3,Card,8091759.5699999975
TXN2616,ACC101,Priya,2023-03-09 08:00:00,Credit,1589.19,ATM,8093348.759999998
TXN2617,ACC103,Ravi,2023-03-09 09:00:00,Debit,8054.65,UPI,8101403.409999998
TXN2618,ACC102,Priya,2023-03-09 10:00:00,Credit,7198.53,UPI,8108601.939999999
TXN2619,ACC102,Priya,2023-03-09 11:00:00,Debit,7034.73,NetBanking,8115636.669999999
TXN2620,ACC102,Priya,2023-03-09 12:00:00,Credit,6820.66,Card,8122457.329999999
TXN2621,ACC102,Ravi,2023-03-09 13:00:00,Credit,8931.25,UPI,8131388.579999999
TXN2622,ACC101,Rahul,2023-03-09 14:00:00,Credit,8842.01,Card,8140230.589999999
TXN2623,ACC101,Rahul,2023-03-09 15:00:00,Debit,6291.14,NetBanking,8146521.729999999
TXN2624,ACC101,Anita,2023-03-09 16:00:00,Credit,2958.91,ATM,8149480.639999999
TXN2625,ACC103,Rahul,2023-03-09 17:00:00,Credit,4090.72,Card,8153571.3599999985
TXN2626,ACC103,Priya,2023-03-09 18:00:00,Credit,386.68,Card,8153958.039999998
TXN2627,ACC101,Priya,2023-03-09 19:00:00,Credit,9173.19,Card,8163131.229999999
TXN2628,ACC102,Priya,2023-03-09 20:00:00,Debit,6905.73,Card,8170036.959999999
TXN2629,ACC103,Ravi,2023-03-09 21:00:00,Debit,9090.89,ATM,8179127.849999999
TXN2630,ACC101,Ravi,2023-03-09 22:00:00,Debit,3090.66,ATM,8182218.509999999
TXN2631,ACC103,Priya,2023-03-09 23:00:00,Debit,9453.78,NetBanking,8191672.289999999
TXN2632,ACC102,Priya,2023-03-10 00:00:00,Debit,8653.91,NetBanking,8200326.199999999
TXN2633,ACC101,Ravi,2023-03-10 01:00:00,Debit,8871.53,ATM,8209197.7299999995
TXN2634,ACC103,Rahul,2023-03-10 02:00:00,Credit,101.4,ATM,8209299.13
TXN2635,ACC101,Rahul,2023-03-10 03:00:00,Credit,3834.68,Card,8213133.81
TXN2636,ACC101,Rahul,2023-03-10 04:00:00,Credit,1311.02,NetBanking,8214444.829999999
TXN2637,ACC101,Rahul,2023-03-10 05:00:00,Debit,9334.8,UPI,8223779.629999999
TXN2638,ACC102,Rahul,2023-03-10 06:00:00,Debit,5185.7,Card,8228965.329999999
TXN2639,ACC103,Rahul,2023-03-10 07:00:00,Debit,4944.43,UPI,8233909.759999999
TXN2640,ACC103,Rahul,2023-03-10 08:00:00,Debit,4920.52,ATM,8238830.279999998
TXN2641,ACC101,Anita,2023-03-10 09:00:00,Credit,5745.89,ATM,8244576.169999998
TXN2642,ACC101,Ravi,2023-03-10 10:00:00,Credit,5490.62,Card,8250066.789999998
TXN2643,ACC101,Priya,2023-03-10 11:00:00,Debit,9179.4,UPI,8259246.189999999
TXN2644,ACC103,Anita,2023-03-10 12:00:00,Credit,8855.41,ATM,8268101.599999999
TXN2645,ACC101,Priya,2023-03-10 13:00:00,Credit,7858.82,Card,8275960.419999999
TXN2646,ACC102,Anita,2023-03-10 14:00:00,Debit,3295.0,Card,8279255.419999999
TXN2647,ACC103,Ravi,2023-03-10 15:00:00,Debit,7865.93,UPI,8287121.349999999
TXN2648,ACC101,Anita,2023-03-10 16:00:00,Credit,1537.34,NetBanking,8288658.689999999
TXN2649,ACC101,Priya,2023-03-10 17:00:00,Debit,8616.24,Card,8297274.929999999
TXN2650,ACC101,Ravi,2023-03-10 18:00:00,Debit,7752.7,ATM,8305027.629999999
TXN2651,ACC103,Ravi,2023-03-10 19:00:00,Debit,7782.07,UPI,8312809.699999999
TXN2652,ACC102,Ravi,2023-03-10 20:00:00,Credit,5334.12,ATM,8318143.819999999
TXN2653,ACC102,Rahul,2023-03-10 21:00:00,Debit,4556.84,NetBanking,8322700.659999999
TXN2654,ACC102,Priya,2023-03-10 22:00:00,Debit,2343.65,UPI,8325044.31
TXN2655,ACC101,Rahul,2023-03-10 23:00:00,Credit,8105.91,NetBanking,8333150.22
TXN2656,ACC101,Anita,2023-03-11 00:00:00,Credit,9662.7,Card,8342812.92
TXN2657,ACC101,Rahul,2023-03-11 01:00:00,Credit,5480.97,UPI,8348293.89
TXN2658,ACC101,Anita,2023-03-11 02:00:00,Debit,9031.85,UPI,8357325.739999999
TXN2659,ACC102,Rahul,2023-03-11 03:00:00,Credit,2895.27,Card,8360221.009999999
TXN2660,ACC103,Rahul,2023-03-11 04:00:00,Credit,5225.78,Card,8365446.789999999
TXN2661,ACC102,Priya,2023-03-11 05:00:00,Debit,3348.81,NetBanking,8368795.599999999
TXN2662,ACC102,Priya,2023-03-11 06:00:00,Credit,9918.83,ATM,8378714.429999999
TXN2663,ACC103,Anita,2023-03-11 07:00:00,Debit,2578.13,ATM,8381292.559999999
TXN2664,ACC103,Anita,2023-03-11 08:00:00,Credit,6819.68,UPI,8388112.239999998
TXN2665,ACC103,Ravi,2023-03-11 09:00:00,Debit,7665.6,Card,8395777.839999998
TXN2666,ACC103,Rahul,2023-03-11 10:00:00,Debit,419.04,NetBanking,8396196.879999997
TXN2667,ACC102,Priya,2023-03-11 11:00:00,Debit,9824.49,ATM,8406021.369999997
TXN2668,ACC101,Rahul,2023-03-11 12:00:00,Credit,1004.1,ATM,8407025.469999997
TXN2669,ACC103,Priya,2023-03-11 13:00:00,Debit,6179.34,UPI,8413204.809999997
TXN2670,ACC102,Ravi,2023-03-11 14:00:00,Debit,1578.57,NetBanking,8414783.379999997
TXN2671,ACC103,Ravi,2023-03-11 15:00:00,Debit,5255.89,Card,8420039.269999998
TXN2672,ACC102,Rahul,2023-03-11 16:00:00,Credit,1024.12,UPI,8421063.389999997
TXN2673,ACC102,Rahul,2023-03-11 17:00:00,Debit,7833.88,NetBanking,8428897.269999998
TXN2674,ACC101,Anita,2023-03-11 18:00:00,Credit,7752.02,UPI,8436649.289999997
TXN2675,ACC102,Anita,2023-03-11 19:00:00,Debit,6021.67,UPI,8442670.959999997
TXN2676,ACC102,Ravi,2023-03-11 20:00:00,Credit,243.98,ATM,8442914.939999998
TXN2677,ACC103,Ravi,2023-03-11 21:00:00,Credit,516.04,Card,8443430.979999997
TXN2678,ACC103,Ravi,2023-03-11 22:00:00,Debit,1891.61,Card,8445322.589999996
TXN2679,ACC101,Anita,2023-03-11 23:00:00,Debit,9723.1,NetBanking,8455045.689999996
TXN2680,ACC101,Ravi,2023-03-12 00:00:00,Credit,2620.54,NetBanking,8457666.229999995
